,station,date,prcp,tobs
6187,USC00514830,2012-10-01,,80
6188,USC00514830,2012-10-02,0.0,76
6189,USC00514830,2012-10-03,0.0,77
6190,USC00514830,2012-10-04,0.0,78
6191,USC00514830,2012-10-05,0.0,76
6192,USC00514830,2012-10-06,0.0,79
6193,USC00514830,2012-10-07,0.0,81
6194,USC00514830,2012-10-08,0.04,80
6195,USC00514830,2012-10-09,0.0,79
6196,USC00514830,2012-10-10,0.0,74
6197,USC00514830,2012-10-11,0.0,80
6198,USC00514830,2012-10-12,0.0,78
6199,USC00514830,2012-10-14,,79
6200,USC00514830,2012-10-15,0.06,80
6201,USC00514830,2012-10-16,0.01,76
6202,USC00514830,2012-10-17,0.14,73
6203,USC00514830,2012-10-18,0.06,74
6204,USC00514830,2012-10-19,0.0,77
6205,USC00514830,2012-10-20,0.0,76
6206,USC00514830,2012-10-22,,78
6207,USC00514830,2012-10-23,0.0,78
6208,USC00514830,2012-10-24,0.11,74
6209,USC00514830,2012-10-25,0.72,75
6210,USC00514830,2012-10-26,0.0,75
6211,USC00514830,2012-10-27,0.0,80
6212,USC00514830,2012-10-29,,80
6213,USC00514830,2012-10-30,0.03,77
6214,USC00514830,2012-10-31,0.02,74
6215,USC00514830,2012-11-01,0.0,77
6216,USC00514830,2012-11-02,0.0,76
6217,USC00514830,2012-11-03,0.0,81
6218,USC00514830,2012-11-04,0.0,78
6219,USC00514830,2012-11-05,0.0,75
6220,USC00514830,2012-11-06,0.11,76
6221,USC00514830,2012-11-07,0.05,78
6222,USC00514830,2012-11-08,0.0,76
6223,USC00514830,2012-11-09,0.01,77
6224,USC00514830,2012-11-11,,78
6225,USC00514830,2012-11-12,0.0,80
6226,USC00514830,2012-11-13,0.08,76
6227,USC00514830,2012-11-14,0.05,75
6228,USC00514830,2012-11-15,0.48,75
6229,USC00514830,2012-11-16,0.07,72
6230,USC00514830,2012-11-17,0.09,75
6231,USC00514830,2012-11-18,0.06,73
6232,USC00514830,2012-11-19,0.03,75
6233,USC00514830,2012-11-20,0.02,75
6234,USC00514830,2012-11-21,0.0,73
6235,USC00514830,2012-11-24,,77
6236,USC00514830,2012-11-27,,74
6237,USC00514830,2012-11-28,0.0,72
6238,USC00514830,2012-11-29,0.0,72
6239,USC00514830,2012-11-30,0.0,69
6240,USC00514830,2012-12-01,0.0,68
6241,USC00514830,2012-12-03,,79
6242,USC00514830,2012-12-04,0.0,76
6243,USC00514830,2012-12-05,0.08,73
6244,USC00514830,2012-12-06,0.0,75
6245,USC00514830,2012-12-07,0.0,71
6246,USC00514830,2012-12-10,,76
6247,USC00514830,2012-12-11,0.0,74
6248,USC00514830,2012-12-12,0.03,73
6249,USC00514830,2012-12-13,0.25,73
6250,USC00514830,2012-12-14,0.22,74
6251,USC00514830,2012-12-17,,73
6252,USC00514830,2012-12-18,0.22,72
6253,USC00514830,2012-12-19,0.29,76
6254,USC00514830,2012-12-21,,75
6255,USC00514830,2012-12-22,0.0,77
6256,USC00514830,2012-12-24,,74
6257,USC00514830,2012-12-26,,76
6258,USC00514830,2012-12-28,,75
6259,USC00514830,2012-12-31,,76
6260,USC00514830,2013-01-02,,71
6261,USC00514830,2013-01-03,0.28,70
6262,USC00514830,2013-01-04,0.07,73
6263,USC00514830,2013-01-05,0.2,72
6264,USC00514830,2013-01-07,,74
6265,USC00514830,2013-01-08,0.02,72
6266,USC00514830,2013-01-09,0.44,74
6267,USC00514830,2013-01-10,0.09,73
6268,USC00514830,2013-01-11,0.0,72
6269,USC00514830,2013-01-14,,74
6270,USC00514830,2013-01-15,0.77,69
6271,USC00514830,2013-01-16,0.0,66
6272,USC00514830,2013-01-17,0.02,67
6273,USC00514830,2013-01-18,0.0,75
6274,USC00514830,2013-01-19,0.03,72
6275,USC00514830,2013-01-21,,71
6276,USC00514830,2013-01-22,0.0,71
6277,USC00514830,2013-01-23,0.0,71
6278,USC00514830,2013-01-24,0.45,70
6279,USC00514830,2013-01-25,0.09,70
6280,USC00514830,2013-01-26,0.0,75
6281,USC00514830,2013-01-28,,67
6282,USC00514830,2013-01-29,0.68,64
6283,USC00514830,2013-01-30,0.02,72
6284,USC00514830,2013-01-31,0.01,71
6285,USC00514830,2013-02-01,0.0,74
6286,USC00514830,2013-02-03,,73
6287,USC00514830,2013-02-04,0.0,71
6288,USC00514830,2013-02-05,0.06,72
6289,USC00514830,2013-02-06,0.03,70
6290,USC00514830,2013-02-07,0.39,73
6291,USC00514830,2013-02-08,0.0,72
6292,USC00514830,2013-02-11,,71
6293,USC00514830,2013-02-12,0.01,70
6294,USC00514830,2013-02-13,0.0,70
6295,USC00514830,2013-02-14,0.0,70
6296,USC00514830,2013-02-15,0.0,72
6297,USC00514830,2013-02-16,0.06,74
6298,USC00514830,2013-02-18,,72
6299,USC00514830,2013-02-19,0.0,70
6300,USC00514830,2013-02-20,0.34,72
6301,USC00514830,2013-02-21,0.22,68
6302,USC00514830,2013-02-22,1.4,70
6303,USC00514830,2013-02-23,0.21,74
6304,USC00514830,2013-02-25,,70
6305,USC00514830,2013-02-26,0.25,71
6306,USC00514830,2013-02-27,0.03,73
6307,USC00514830,2013-02-28,0.0,72
6308,USC00514830,2013-03-01,0.0,71
6309,USC00514830,2013-03-02,0.0,72
6310,USC00514830,2013-03-04,,73
6311,USC00514830,2013-03-05,0.0,70
6312,USC00514830,2013-03-06,0.0,72
6313,USC00514830,2013-03-07,0.02,66
6314,USC00514830,2013-03-08,0.13,67
6315,USC00514830,2013-03-10,,69
6316,USC00514830,2013-03-11,0.27,67
6317,USC00514830,2013-03-12,0.0,69
6318,USC00514830,2013-03-13,0.0,71
6319,USC00514830,2013-03-14,0.0,69
6320,USC00514830,2013-03-19,0.19,70
6321,USC00514830,2013-03-20,0.0,74
6322,USC00514830,2013-03-21,0.0,74
6323,USC00514830,2013-03-28,0.28,75
6324,USC00514830,2013-03-29,0.04,73
6325,USC00514830,2013-04-01,,68
6326,USC00514830,2013-04-02,0.0,68
6327,USC00514830,2013-04-03,0.0,71
6328,USC00514830,2013-04-04,0.0,73
6329,USC00514830,2013-04-07,,76
6330,USC00514830,2013-04-08,0.0,75
6331,USC00514830,2013-04-09,0.2,75
6332,USC00514830,2013-04-10,0.0,76
6333,USC00514830,2013-04-11,0.01,76
6334,USC00514830,2013-04-12,0.05,74
6335,USC00514830,2013-04-13,0.0,73
6336,USC00514830,2013-04-14,0.0,81
6337,USC00514830,2013-04-15,0.57,75
6338,USC00514830,2013-04-16,0.07,74
6339,USC00514830,2013-04-17,0.0,76
6340,USC00514830,2013-04-18,0.0,76
6341,USC00514830,2013-04-19,0.22,73
6342,USC00514830,2013-04-20,0.05,77
6343,USC00514830,2013-04-22,,74
6344,USC00514830,2013-04-23,0.32,77
6345,USC00514830,2013-04-24,1.52,69
6346,USC00514830,2013-04-25,0.01,77
6347,USC00514830,2013-04-26,0.0,76
6348,USC00514830,2013-04-29,,81
6349,USC00514830,2013-04-30,0.0,76
6350,USC00514830,2013-05-01,0.0,77
6351,USC00514830,2013-05-02,0.01,76
6352,USC00514830,2013-05-03,0.0,77
6353,USC00514830,2013-05-05,,76
6354,USC00514830,2013-05-06,0.29,73
6355,USC00514830,2013-05-07,0.0,75
6356,USC00514830,2013-05-08,0.0,74
6357,USC00514830,2013-05-09,0.0,75
6358,USC00514830,2013-05-10,0.04,72
6359,USC00514830,2013-05-12,,71
6360,USC00514830,2013-05-13,0.06,76
6361,USC00514830,2013-05-14,0.0,77
6362,USC00514830,2013-05-15,0.0,78
6363,USC00514830,2013-05-16,0.1,75
6364,USC00514830,2013-05-17,0.03,75
6365,USC00514830,2013-05-20,,73
6366,USC00514830,2013-05-21,0.0,73
6367,USC00514830,2013-05-22,0.0,76
6368,USC00514830,2013-05-23,0.0,77
6369,USC00514830,2013-05-24,0.0,77
6370,USC00514830,2013-05-25,0.08,76
6371,USC00514830,2013-05-27,,76
6372,USC00514830,2013-05-28,0.09,76
6373,USC00514830,2013-05-29,0.63,74
6374,USC00514830,2013-05-30,1.07,77
6375,USC00514830,2013-05-31,0.0,76
6376,USC00514830,2013-06-03,,78
6377,USC00514830,2013-06-04,0.0,76
6378,USC00514830,2013-06-05,0.0,78
6379,USC00514830,2013-06-06,0.0,76
6380,USC00514830,2013-06-07,0.01,76
6381,USC00514830,2013-06-08,0.0,78
6382,USC00514830,2013-06-09,0.01,79
6383,USC00514830,2013-06-10,0.0,77
6384,USC00514830,2013-06-11,0.0,76
6385,USC00514830,2013-06-12,0.04,77
6386,USC00514830,2013-06-13,0.08,77
6387,USC00514830,2013-06-14,0.03,76
6388,USC00514830,2013-06-16,,78
6389,USC00514830,2013-06-17,0.04,76
6390,USC00514830,2013-06-18,0.04,76
6391,USC00514830,2013-06-19,0.08,77
6392,USC00514830,2013-06-20,0.01,71
6393,USC00514830,2013-06-25,,74
6394,USC00514830,2013-06-26,0.17,72
6395,USC00514830,2013-06-27,0.0,77
6396,USC00514830,2013-07-01,0.0,76
6397,USC00514830,2013-07-02,0.14,75
6398,USC00514830,2013-07-03,0.03,75
6399,USC00514830,2013-07-04,0.0,79
6400,USC00514830,2013-07-05,0.0,75
6401,USC00514830,2013-07-06,0.0,79
6402,USC00514830,2013-07-08,,79
6403,USC00514830,2013-07-09,0.0,79
6404,USC00514830,2013-07-10,0.12,74
6405,USC00514830,2013-07-11,0.01,76
6406,USC00514830,2013-07-12,0.12,76
6407,USC00514830,2013-07-13,0.15,78
6408,USC00514830,2013-07-14,0.0,80
6409,USC00514830,2013-07-15,0.0,78
6410,USC00514830,2013-07-16,0.0,77
6411,USC00514830,2013-07-17,0.0,77
6412,USC00514830,2013-07-18,0.0,76
6413,USC00514830,2013-07-19,0.05,78
6414,USC00514830,2013-07-20,0.08,79
6415,USC00514830,2013-07-22,,76
6416,USC00514830,2013-07-23,0.14,76
6417,USC00514830,2013-07-24,0.0,77
6418,USC00514830,2013-07-25,0.0,77
6419,USC00514830,2013-07-26,0.0,77
6420,USC00514830,2013-07-27,0.0,79
6421,USC00514830,2013-07-29,,77
6422,USC00514830,2013-07-30,0.11,78
6423,USC00514830,2013-07-31,0.05,74
6424,USC00514830,2013-08-19,,77
6425,USC00514830,2013-08-20,0.0,76
6426,USC00514830,2013-08-21,0.43,77
6427,USC00514830,2013-08-22,0.0,79
6428,USC00514830,2013-08-23,0.0,76
6429,USC00514830,2013-08-25,,81
6430,USC00514830,2013-08-26,0.0,79
6431,USC00514830,2013-08-27,0.0,78
6432,USC00514830,2013-08-28,0.0,80
6433,USC00514830,2013-08-29,0.01,77
6434,USC00514830,2013-08-30,0.04,80
6435,USC00514830,2013-08-31,0.0,81
6436,USC00514830,2013-09-02,,80
6437,USC00514830,2013-09-03,0.0,79
6438,USC00514830,2013-09-04,0.01,78
6439,USC00514830,2013-09-05,0.0,78
6440,USC00514830,2013-09-06,0.0,78
6441,USC00514830,2013-09-07,0.36,81
6442,USC00514830,2013-09-09,,79
6443,USC00514830,2013-09-10,0.0,79
6444,USC00514830,2013-09-11,0.08,76
6445,USC00514830,2013-09-12,0.0,77
6446,USC00514830,2013-09-13,0.85,74
6447,USC00514830,2013-09-14,0.02,82
6448,USC00514830,2013-09-16,,81
6449,USC00514830,2013-09-17,0.21,75
6450,USC00514830,2013-09-18,0.03,80
6451,USC00514830,2013-09-19,0.0,79
6452,USC00514830,2013-09-20,0.0,78
6453,USC00514830,2013-09-22,,81
6454,USC00514830,2013-09-23,0.04,76
6455,USC00514830,2013-09-24,0.17,78
6456,USC00514830,2013-09-25,0.12,78
6457,USC00514830,2013-09-26,0.19,77
6458,USC00514830,2013-09-27,0.0,78
6459,USC00514830,2013-09-28,0.0,81
6460,USC00514830,2013-09-30,,80
6461,USC00514830,2013-10-01,0.05,78
6462,USC00514830,2013-10-02,0.0,80
6463,USC00514830,2013-10-03,0.0,79
6464,USC00514830,2013-10-04,0.0,77
6465,USC00514830,2013-10-06,,78
6466,USC00514830,2013-10-07,0.24,78
6467,USC00514830,2013-10-08,0.01,78
6468,USC00514830,2013-10-09,0.31,76
6469,USC00514830,2013-10-10,0.0,78
6470,USC00514830,2013-10-11,1.95,77
6471,USC00514830,2013-10-14,,76
6472,USC00514830,2013-10-15,0.09,76
6473,USC00514830,2013-10-16,0.02,76
6474,USC00514830,2013-10-17,0.0,77
6475,USC00514830,2013-10-18,0.01,76
6476,USC00514830,2013-10-19,0.05,73
6477,USC00514830,2013-10-20,0.0,77
6478,USC00514830,2013-10-21,0.0,75
6479,USC00514830,2013-10-22,0.0,76
6480,USC00514830,2013-10-23,0.0,77
6481,USC00514830,2013-10-24,0.0,76
6482,USC00514830,2013-10-25,0.0,76
6483,USC00514830,2013-10-26,0.0,80
6484,USC00514830,2013-10-28,,76
6485,USC00514830,2013-10-29,0.0,78
6486,USC00514830,2013-10-30,0.0,78
6487,USC00514830,2013-10-31,0.1,77
6488,USC00514830,2013-11-01,0.0,77
6489,USC00514830,2013-11-04,,78
6490,USC00514830,2013-11-05,0.0,74
6491,USC00514830,2013-11-06,0.14,73
6492,USC00514830,2013-11-07,0.62,74
6493,USC00514830,2013-11-08,1.55,74
6494,USC00514830,2013-11-09,0.87,73
6495,USC00514830,2013-11-10,2.77,77
6496,USC00514830,2013-11-11,0.32,74
6497,USC00514830,2013-11-12,0.03,70
6498,USC00514830,2013-11-13,0.0,65
6499,USC00514830,2013-11-14,0.0,73
6500,USC00514830,2013-11-15,0.47,75
6501,USC00514830,2013-11-16,0.0,79
6502,USC00514830,2013-11-17,0.0,78
6503,USC00514830,2013-11-18,0.04,74
6504,USC00514830,2013-11-19,0.0,75
6505,USC00514830,2013-11-20,0.0,74
6506,USC00514830,2013-11-21,0.0,74
6507,USC00514830,2013-11-22,0.0,73
6508,USC00514830,2013-11-23,0.09,75
6509,USC00514830,2013-11-25,,78
6510,USC00514830,2013-11-26,0.0,77
6511,USC00514830,2013-11-27,0.0,77
6512,USC00514830,2013-11-29,,77
6513,USC00514830,2013-11-30,0.26,79
6514,USC00514830,2013-12-02,,73
6515,USC00514830,2013-12-03,0.2,75
6516,USC00514830,2013-12-04,0.0,73
6517,USC00514830,2013-12-05,0.0,73
6518,USC00514830,2013-12-06,0.05,74
6519,USC00514830,2013-12-07,0.04,78
6520,USC00514830,2013-12-08,0.0,78
6521,USC00514830,2013-12-09,0.0,78
6522,USC00514830,2013-12-10,0.05,75
6523,USC00514830,2013-12-11,0.0,75
6524,USC00514830,2013-12-12,0.0,75
6525,USC00514830,2013-12-13,0.07,74
6526,USC00514830,2013-12-14,0.0,77
6527,USC00514830,2013-12-16,,72
6528,USC00514830,2013-12-17,0.0,72
6529,USC00514830,2013-12-18,0.02,73
6530,USC00514830,2013-12-19,0.52,71
6531,USC00514830,2013-12-20,0.1,75
6532,USC00514830,2013-12-21,0.07,76
6533,USC00514830,2013-12-23,,74
6534,USC00514830,2013-12-24,0.0,75
6535,USC00514830,2013-12-26,,74
6536,USC00514830,2013-12-27,0.03,75
6537,USC00514830,2013-12-28,0.01,73
6538,USC00514830,2013-12-29,0.0,72
6539,USC00514830,2013-12-30,0.0,72
6540,USC00514830,2013-12-31,0.23,75
6541,USC00514830,2014-01-02,,75
6542,USC00514830,2014-01-03,0.35,71
6543,USC00514830,2014-01-04,0.0,73
6544,USC00514830,2014-01-06,,73
6545,USC00514830,2014-01-07,0.0,71
6546,USC00514830,2014-01-08,0.0,71
6547,USC00514830,2014-01-09,0.01,70
6548,USC00514830,2014-01-10,0.03,74
6549,USC00514830,2014-01-11,0.62,75
6550,USC00514830,2014-01-13,,70
6551,USC00514830,2014-01-14,0.59,74
6552,USC00514830,2014-01-15,0.0,74
6553,USC00514830,2014-01-16,0.01,73
6554,USC00514830,2014-01-17,0.0,75
6555,USC00514830,2014-01-18,0.0,74
6556,USC00514830,2014-01-20,,71
6557,USC00514830,2014-01-21,0.0,72
6558,USC00514830,2014-01-23,,68
6559,USC00514830,2014-01-24,0.0,66
6560,USC00514830,2014-01-27,,66
6561,USC00514830,2014-01-28,0.13,69
6562,USC00514830,2014-01-29,0.24,69
6563,USC00514830,2014-01-30,0.19,70
6564,USC00514830,2014-01-31,0.0,71
6565,USC00514830,2014-02-03,,71
6566,USC00514830,2014-02-04,1.12,65
6567,USC00514830,2014-02-05,0.08,75
6568,USC00514830,2014-02-06,0.18,71
6569,USC00514830,2014-02-07,0.25,70
6570,USC00514830,2014-02-10,,75
6571,USC00514830,2014-02-11,0.0,68
6572,USC00514830,2014-02-12,0.0,73
6573,USC00514830,2014-02-13,0.0,71
6574,USC00514830,2014-02-14,0.02,72
6575,USC00514830,2014-02-15,0.16,71
6576,USC00514830,2014-02-17,,72
6577,USC00514830,2014-02-18,0.03,74
6578,USC00514830,2014-02-19,0.13,71
6579,USC00514830,2014-02-26,0.0,70
6580,USC00514830,2014-02-27,0.02,70
6581,USC00514830,2014-02-28,0.02,76
6582,USC00514830,2014-03-01,0.23,76
6583,USC00514830,2014-03-02,0.23,67
6584,USC00514830,2014-03-03,0.16,72
6585,USC00514830,2014-03-04,0.0,71
6586,USC00514830,2014-03-05,0.0,69
6587,USC00514830,2014-03-06,0.0,75
6588,USC00514830,2014-03-07,0.0,75
6589,USC00514830,2014-03-08,0.42,69
6590,USC00514830,2014-03-10,,75
6591,USC00514830,2014-03-11,0.0,74
6592,USC00514830,2014-03-12,0.0,74
6593,USC00514830,2014-03-13,0.0,75
6594,USC00514830,2014-03-14,0.0,75
6595,USC00514830,2014-03-16,,70
6596,USC00514830,2014-03-17,0.03,70
6597,USC00514830,2014-03-18,0.0,70
6598,USC00514830,2014-03-19,0.0,73
6599,USC00514830,2014-03-20,0.0,75
6600,USC00514830,2014-03-21,0.0,72
6601,USC00514830,2014-03-30,,74
6602,USC00514830,2014-03-31,0.11,74
6603,USC00514830,2014-04-01,0.0,76
6604,USC00514830,2014-04-02,0.13,74
6605,USC00514830,2014-04-03,0.04,75
6606,USC00514830,2014-04-04,0.0,74
6607,USC00514830,2014-04-05,0.0,75
6608,USC00514830,2014-04-06,0.19,76
6609,USC00514830,2014-04-07,0.31,70
6610,USC00514830,2014-04-08,0.0,71
6611,USC00514830,2014-04-09,0.0,72
6612,USC00514830,2014-04-10,0.0,71
6613,USC00514830,2014-04-11,0.0,75
6614,USC00514830,2014-04-12,0.04,70
6615,USC00514830,2014-04-13,0.0,73
6616,USC00514830,2014-04-14,0.0,75
6617,USC00514830,2014-04-15,0.02,74
6618,USC00514830,2014-04-16,0.0,73
6619,USC00514830,2014-04-17,0.06,76
6620,USC00514830,2014-04-18,0.03,74
6621,USC00514830,2014-04-20,,77
6622,USC00514830,2014-04-21,0.12,73
6623,USC00514830,2014-04-22,0.09,76
6624,USC00514830,2014-04-23,0.0,74
6625,USC00514830,2014-04-24,0.0,75
6626,USC00514830,2014-04-25,0.25,76
6627,USC00514830,2014-04-28,,76
6628,USC00514830,2014-04-29,0.0,72
6629,USC00514830,2014-04-30,0.21,71
6630,USC00514830,2014-05-01,0.0,71
6631,USC00514830,2014-05-02,0.09,72
6632,USC00514830,2014-05-03,0.01,77
6633,USC00514830,2014-05-04,0.0,78
6634,USC00514830,2014-05-05,0.0,77
6635,USC00514830,2014-05-06,0.01,78
6636,USC00514830,2014-05-07,0.0,75
6637,USC00514830,2014-05-08,0.02,77
6638,USC00514830,2014-05-09,0.22,78
6639,USC00514830,2014-05-12,,73
6640,USC00514830,2014-05-13,0.0,73
6641,USC00514830,2014-05-14,0.01,72
6642,USC00514830,2014-05-15,0.0,77
6643,USC00514830,2014-05-16,0.37,75
6644,USC00514830,2014-05-17,0.01,76
6645,USC00514830,2014-05-19,,77
6646,USC00514830,2014-05-20,0.07,77
6647,USC00514830,2014-05-21,0.0,77
6648,USC00514830,2014-05-22,0.04,77
6649,USC00514830,2014-05-23,0.0,78
6650,USC00514830,2014-05-26,,73
6651,USC00514830,2014-05-27,0.9,77
6652,USC00514830,2014-05-28,0.09,77
6653,USC00514830,2014-05-29,0.02,78
6654,USC00514830,2014-05-30,0.0,77
6655,USC00514830,2014-06-01,,77
6656,USC00514830,2014-06-02,0.02,78
6657,USC00514830,2014-06-03,0.0,77
6658,USC00514830,2014-06-04,0.0,77
6659,USC00514830,2014-06-05,0.0,76
6660,USC00514830,2014-06-06,0.13,75
6661,USC00514830,2014-06-07,0.04,79
6662,USC00514830,2014-06-09,,75
6663,USC00514830,2014-06-10,0.16,73
6664,USC00514830,2014-06-11,0.17,76
6665,USC00514830,2014-06-12,0.0,78
6666,USC00514830,2014-06-13,0.0,77
6667,USC00514830,2014-06-14,0.0,78
6668,USC00514830,2014-06-16,,76
6669,USC00514830,2014-06-17,0.39,75
6670,USC00514830,2014-06-18,0.08,76
6671,USC00514830,2014-06-19,0.14,77
6672,USC00514830,2014-06-20,0.07,74
6673,USC00514830,2014-06-21,0.11,78
6674,USC00514830,2014-06-23,,77
6675,USC00514830,2014-06-24,0.03,77
6676,USC00514830,2014-06-25,0.1,74
6677,USC00514830,2014-06-26,0.08,74
6678,USC00514830,2014-06-27,0.08,78
6679,USC00514830,2014-06-29,,79
6680,USC00514830,2014-06-30,0.04,79
6681,USC00514830,2014-07-01,0.0,76
6682,USC00514830,2014-07-02,0.03,79
6683,USC00514830,2014-07-03,0.05,78
6684,USC00514830,2014-07-04,0.03,77
6685,USC00514830,2014-07-05,0.01,78
6686,USC00514830,2014-07-06,0.05,79
6687,USC00514830,2014-07-07,0.0,77
6688,USC00514830,2014-07-08,0.02,76
6689,USC00514830,2014-07-09,0.09,78
6690,USC00514830,2014-07-10,0.03,78
6691,USC00514830,2014-07-11,0.0,75
6692,USC00514830,2014-07-12,0.01,81
6693,USC00514830,2014-07-13,0.14,78
6694,USC00514830,2014-07-14,0.15,78
6695,USC00514830,2014-07-15,0.01,78
6696,USC00514830,2014-07-16,0.32,78
6697,USC00514830,2014-07-17,0.04,78
6698,USC00514830,2014-07-18,0.09,79
6699,USC00514830,2014-07-19,0.0,80
6700,USC00514830,2014-07-20,11.53,76
6701,USC00514830,2014-07-21,0.57,78
6702,USC00514830,2014-07-22,0.05,78
6703,USC00514830,2014-07-23,0.26,77
6704,USC00514830,2014-07-24,0.02,78
6705,USC00514830,2014-07-25,0.02,79
6706,USC00514830,2014-07-27,,81
6707,USC00514830,2014-07-28,0.0,79
6708,USC00514830,2014-07-29,0.0,79
6709,USC00514830,2014-07-30,0.0,79
6710,USC00514830,2014-07-31,0.0,78
6711,USC00514830,2014-08-01,0.0,79
6712,USC00514830,2014-08-02,0.09,78
6713,USC00514830,2014-08-04,,80
6714,USC00514830,2014-08-05,0.0,79
6715,USC00514830,2014-08-06,0.01,78
6716,USC00514830,2014-08-07,0.29,79
6717,USC00514830,2014-08-08,0.56,76
6718,USC00514830,2014-08-09,0.72,79
6719,USC00514830,2014-08-11,,79
6720,USC00514830,2014-08-12,0.01,79
6721,USC00514830,2014-08-13,0.1,79
6722,USC00514830,2014-08-14,0.0,78
6723,USC00514830,2014-08-15,0.0,78
6724,USC00514830,2014-08-17,,79
6725,USC00514830,2014-08-18,0.0,79
6726,USC00514830,2014-08-19,0.0,78
6727,USC00514830,2014-08-20,0.14,78
6728,USC00514830,2014-08-21,0.0,77
6729,USC00514830,2014-08-22,0.08,76
6730,USC00514830,2014-08-24,,80
6731,USC00514830,2014-08-25,0.0,80
6732,USC00514830,2014-08-26,0.19,80
6733,USC00514830,2014-08-27,0.05,80
6734,USC00514830,2014-08-28,0.09,80
6735,USC00514830,2014-08-29,0.04,80
6736,USC00514830,2014-08-30,0.05,80
6737,USC00514830,2014-09-01,,80
6738,USC00514830,2014-09-02,0.47,80
6739,USC00514830,2014-09-03,0.0,79
6740,USC00514830,2014-09-04,0.01,82
6741,USC00514830,2014-09-05,0.09,79
6742,USC00514830,2014-09-07,,81
6743,USC00514830,2014-09-08,0.0,79
6744,USC00514830,2014-09-09,0.0,80
6745,USC00514830,2014-09-10,0.01,81
6746,USC00514830,2014-09-11,0.0,80
6747,USC00514830,2014-09-12,0.3,80
6748,USC00514830,2014-09-15,,77
6749,USC00514830,2014-09-16,0.0,81
6750,USC00514830,2014-09-17,0.09,80
6751,USC00514830,2014-10-02,,80
6752,USC00514830,2014-10-03,0.02,80
6753,USC00514830,2014-10-04,0.0,81
6754,USC00514830,2014-10-06,,81
6755,USC00514830,2014-10-07,0.07,80
6756,USC00514830,2014-10-08,0.0,80
6757,USC00514830,2014-10-09,0.0,79
6758,USC00514830,2014-10-10,0.01,80
6759,USC00514830,2014-10-11,0.13,80
6760,USC00514830,2014-10-12,0.0,82
6761,USC00514830,2014-10-13,0.11,81
6762,USC00514830,2014-10-14,0.02,79
6763,USC00514830,2014-10-15,0.01,79
6764,USC00514830,2014-10-16,0.0,81
6765,USC00514830,2014-10-17,0.08,79
6766,USC00514830,2014-10-18,0.12,81
6767,USC00514830,2014-10-19,3.48,76
6768,USC00514830,2014-10-20,1.0,80
6769,USC00514830,2014-10-23,0.16,81
6770,USC00514830,2014-10-24,0.12,79
6771,USC00514830,2014-10-26,,81
6772,USC00514830,2014-10-27,0.0,80
6773,USC00514830,2014-10-28,0.07,78
6774,USC00514830,2014-10-29,0.18,75
6775,USC00514830,2014-10-30,0.06,79
6776,USC00514830,2014-10-31,0.0,77
6777,USC00514830,2014-11-01,0.4,81
6778,USC00514830,2014-11-02,0.13,80
6779,USC00514830,2014-11-03,0.1,79
6780,USC00514830,2014-11-04,0.0,81
6781,USC00514830,2014-11-05,0.43,74
6782,USC00514830,2014-11-07,,79
6783,USC00514830,2014-11-08,0.3,75
6784,USC00514830,2014-11-09,0.0,77
6785,USC00514830,2014-11-10,0.0,75
6786,USC00514830,2014-11-11,0.0,77
6787,USC00514830,2014-11-12,0.15,71
6788,USC00514830,2014-11-14,,80
6789,USC00514830,2014-11-15,0.21,75
6790,USC00514830,2014-11-16,0.72,76
6791,USC00514830,2014-11-17,0.0,77
6792,USC00514830,2014-11-18,0.0,76
6793,USC00514830,2014-11-19,0.0,76
6794,USC00514830,2014-11-20,0.0,77
6795,USC00514830,2014-11-21,0.01,78
6796,USC00514830,2014-11-22,0.0,80
6797,USC00514830,2014-11-23,0.0,80
6798,USC00514830,2014-11-24,0.34,72
6799,USC00514830,2014-11-25,0.02,74
6800,USC00514830,2014-11-26,0.0,74
6801,USC00514830,2014-11-27,0.0,75
6802,USC00514830,2014-11-28,0.0,76
6803,USC00514830,2014-11-29,0.07,75
6804,USC00514830,2014-11-30,0.24,78
6805,USC00514830,2014-12-01,0.0,74
6806,USC00514830,2014-12-02,0.0,74
6807,USC00514830,2014-12-03,0.24,72
6808,USC00514830,2014-12-04,1.51,73
6809,USC00514830,2014-12-05,0.26,70
6810,USC00514830,2014-12-06,0.48,76
6811,USC00514830,2014-12-08,,78
6812,USC00514830,2014-12-09,0.0,76
6813,USC00514830,2014-12-10,0.0,78
6814,USC00514830,2014-12-11,0.1,74
6815,USC00514830,2014-12-12,0.07,71
6816,USC00514830,2014-12-13,0.0,78
6817,USC00514830,2014-12-15,,70
6818,USC00514830,2014-12-16,0.0,74
6819,USC00514830,2014-12-17,0.01,74
6820,USC00514830,2014-12-18,0.03,75
6821,USC00514830,2014-12-19,0.01,76
6822,USC00514830,2014-12-20,0.0,78
6823,USC00514830,2014-12-22,,72
6824,USC00514830,2014-12-23,0.58,73
